object_id,abs_magn
130782339,-55.74421902
130782340,-53.19580133
130782341,-54.73601546
130782342,-54.97310686
130782343,-54.50751983
130782344,-53.37744468
130782345,-54.45263573
130782346,-52.08077618
130782347,-54.68428509
130782348,-54.69620754
130782349,-45.24465854
130782350,-53.08683642
130782351,-52.83624467
130782352,-55.30168696
130782353,-55.59605148
130782354,-50.22718293
130782355,-54.80396553
130782356,-53.92738323
130782357,-54.33114485
130782358,-55.10720289
130782359,-52.80586838
130782360,-55.70839211
130782361,-51.8524075
130782362,-54.51931875
130782363,-53.00977739
130782364,-54.62166724
130782365,-55.24315859
130782366,-51.97079539
130782367,-50.73604579
130782368,-43.9721
130782369,-47.00471922
130782370,-53.72247033
130782371,-50.15358918
130782372,-56.3467513
130782373,-59.11606296
130782374,-51.37507419
130782375,-49.15900084
130782376,-52.53406044
130782377,-54.48314667
130782378,-50.80650039
130782379,-54.6808494
130782380,-49.86233139
130782381,-53.70837095
130782382,-55.36972211
130782383,-47.38589437
130782384,-53.17878336
130782385,-62.49878523
130782386,-52.58036335
130782387,-52.86838087
130782388,-51.53080848
130782389,-51.16677818
130782390,-45.36239713
130782391,-61.01638413
130782392,-52.17883323
130782393,-55.8517272
130782394,-53.07653643
130782395,-53.40332556
130782396,-54.03988414
130782397,-54.18444113
130782398,-50.98039014
130782399,-55.07242305
130782400,-52.10139
130782401,-52.30864186
130782402,-51.42310904
130782403,-48.54559432
130782404,-50.20878925
130782405,-55.18108809
130782406,-53.41556597
130782407,-44.55724657
130782408,-53.76875189
130782409,-52.70164611
130782410,-49.62921076
130782411,-58.54227389
130782412,-47.56314423
130782413,-53.63311688
130782414,-47.90462068
130782415,-53.51878062
130782416,-50.11412278
130782417,-48.61423431
130782418,-48.09038254
130782419,-53.10851806
130782420,-55.78807275
130782421,-52.85283574
130782422,-55.39937251
130782423,-53.45067834
130782424,-54.74298333
130782425,-49.69549882
130782426,-61.66763144
130782427,-45.62245874
130782428,-45.17998662
130782429,-54.96621334
130782430,-53.90858012
130782431,-52.73121658
130782432,-52.2074814
130782433,-54.82362572
130782434,-45.83875424
130782435,-50.08351693
130782436,-50.15238677
130782437,-54.38088553
130782438,-56.00053388
130782439,-50.8710646
130782440,-59.98051807
130782441,-50.58790835
130782442,-63.440295
130782443,-52.31900411
130782444,-52.44310478
130782445,-51.51793605
130782446,-61.7809101
130782447,-52.5882652
130782448,-54.74882593
130782449,-53.82275347
130782450,-41.2058
130782451,-57.76548176
130782452,-53.28136866
130782453,-52.8604716
130782454,-53.75576182
130782455,-49.56201886
130782456,-60.49060131
130782457,-53.59715448
130782458,-53.61496584
130782459,-55.37543648
130782460,-53.34792702
130782461,-54.14224188
130782462,-49.56618162
130782463,-44.21268417
130782464,-48.37945575
130782465,-53.09446966
130782466,-55.31773905
130782467,-51.70553269
130782468,-55.21024309
130782469,-49.59595051
130782470,-54.18063267
130782471,-61.06433171
130782472,-49.97198325
130782473,-49.37916155
130782474,-58.17154275
130782475,-54.7922658
130782476,-53.54718657
130782477,-50.38744461
130782478,-53.33273248
130782479,-53.5331338
130782480,-52.30985625
130782481,-43.6664
130782482,-53.27308274
130782483,-61.14056211
130782484,-48.95112654
130782485,-48.99230914
130782486,-49.13615168
130782487,-53.10757254
130782488,-44.4852943
130782489,-52.58577923
130782490,-56.11631675
130782491,-58.51080671
130782492,-52.60790259
130782493,-52.86234595
130782494,-54.1706685
130782495,-55.80115654
130782496,-48.47487832
130782497,-55.015032
130782498,-56.18735436
130782499,-52.32169292
130782500,-45.3148458
130782501,-55.83132853
130782502,-51.64288643
130782503,-54.05365266
130782504,-52.5004412
130782505,-50.47927461
130782506,-52.10858792
130782507,-45.02080274
130782508,-58.55927888
130782509,-50.56465689
130782510,-54.21949019
130782511,-51.33860283
130782512,-53.80465655
130782513,-50.6083451
130782514,-47.14465161
130782515,-53.72630308
130782516,-57.63267758
130782517,-48.17744993
130782518,-54.4610681
130782519,-54.02513165
130782520,-53.50544261
130782521,-56.321852
130782522,-55.33291196
130782523,-51.5730827
130782524,-45.13558607
130782525,-53.6104145
130782526,-57.32754976
130782527,-53.51440622
130782528,-52.81444448
130782529,-51.06757399
130782530,-56.39930771
130782531,-54.95921071
130782532,-46.887228
130782533,-54.01849811
130782534,-55.48508797
130782535,-54.89445194
130782536,-50.36974674
130782537,-51.88256986
130782538,-47.55171974
130782539,-50.86131241
130782540,-48.08403733
130782541,-54.41894517
130782542,-54.0187536
130782543,-48.03135885
130782544,-50.86360328
130782545,-52.25138106
130782546,-44.5176003
130782547,-48.50245773
130782548,-49.33054733
130782549,-58.04234069
130782550,-53.70023016
130782551,-47.58293681
130782552,-55.46081968
130782553,-51.78603889
130782554,-52.52669165
130782555,-54.37892033
130782556,-53.04261834
130782557,-49.04608703
130782558,-44.801275
130782559,-54.91285582
130782560,-50.63957312
130782561,-55.03678147
130782562,-49.68856651
130782563,-52.19969382
130782564,-52.54114796
130782565,-56.71615616
130782566,-48.50049054
130782567,-55.96361259
130782568,-52.84746768
130782569,-54.45076681
130782570,-49.85802018
130782571,-51.46019965
130782572,-52.69466516
130782573,-60.65132361
130782574,-50.02962994
130782575,-53.14809126
130782576,-53.86982944
130782577,-49.18767973
130782578,-53.23483161
130782579,-54.70127983
130782580,-49.35515317
130782581,-54.0737336
130782582,-51.42709746
130782583,-45.20738178
130782584,-52.03750372
130782585,-55.76520875
130782586,-53.97711806
130782587,-51.09801187
130782588,-56.04907095
130782589,-56.09467285
130782590,-50.65325832
130782591,-53.63024131
130782592,-46.97109327
130782593,-52.68249975
130782594,-50.37653466
130782595,-55.516097
130782596,-55.28969641
130782597,-45.20736758
130782598,-49.36726472
130782599,-55.32501808
130782600,-51.79059107
130782601,-46.53992517
130782602,-51.30734319
130782603,-55.29485881
130782604,-51.25458739
130782605,-54.2366262
130782606,-53.90535471
130782607,-58.63009705
130782608,-52.09448645
130782609,-52.95258911
130782610,-56.82246716
130782611,-56.49388512
130782612,-50.73120165
130782613,-54.92118343
130782614,-50.25780739
130782615,-56.6793153
130782616,-54.0539471
130782617,-54.64536619
130782618,-55.20161382
130782619,-51.51358751
130782620,-54.8854876
130782621,-52.92859856
130782622,-58.6697561
130782623,-55.23160839
130782624,-49.75997597
130782625,-51.9997786
130782626,-54.19500651
130782627,-55.64970659
130782628,-58.04584383
130782629,-45.34521855
130782630,-52.98477934
130782631,-56.50431464
130782632,-47.73073408
130782633,-54.53882115
130782634,-53.68041629
130782635,-53.99546549
130782636,-54.10032989
130782637,-53.81457884
130782638,-52.04960792
130782639,-50.40261713
130782640,-52.94670691
130782641,-56.36944318
130782642,-56.30956279
130782643,-56.88327755
130782644,-53.038818
130782645,-54.57331316
130782646,-52.84591628
130782647,-52.66421301
130782648,-43.6631
130782649,-53.12519092
130782650,-54.99611962
130782651,-49.50762095
130782652,-52.28912024
130782653,-52.34311737
130782654,-49.51332558
130782655,-54.34456327
130782656,-52.82194745
130782657,-46.03329885
130782658,-49.08562982
130782659,-53.25658408
130782660,-51.24333748
130782661,-45.26249335
130782662,-48.67353058
130782663,-54.58009514
130782664,-46.29823335
130782665,-47.13597902
130782666,-53.53555592
130782667,-53.89448257
130782668,-56.52344605
130782669,-52.22252061
130782670,-50.1300752
130782671,-53.04423815
130782672,-54.51417913
130782673,-52.51759404
130782674,-46.61619008
130782675,-53.22448809
130782676,-59.9795864
130782677,-51.76813165
130782678,-52.79688267
130782679,-51.63669833
130782680,-53.5795881
130782681,-56.1464143
130782682,-48.11357527
130782683,-53.50897725
130782684,-53.5660362
130782685,-52.71388289
130782686,-53.84137804
130782687,-49.18248254
130782688,-45.53719164
130782689,-49.57427059
130782690,-56.80402277
130782691,-53.70456895
130782692,-48.24619145
130782693,-52.5380742
130782694,-46.91533006
130782695,-51.19550587
130782696,-55.07585725
130782697,-52.98725385
130782698,-45.17239575
130782699,-60.42984165
130782700,-51.77973193
130782701,-52.6184734
130782702,-55.89675145
130782703,-55.30038909
130782704,-53.16963697
130782705,-48.68376619
130782706,-57.55534861
130782707,-56.15553628
130782708,-56.20192406
130782709,-53.34394079
130782710,-47.59074033
130782711,-51.77402097
130782712,-50.06256436
130782713,-52.88269878
130782714,-47.38913925
130782715,-54.05067706
130782716,-56.42347711
130782717,-49.16930496
130782718,-58.49185832
130782719,-52.2922188
130782720,-52.03176161
130782721,-54.25860824
130782722,-56.7194214
130782723,-58.56921124
130782724,-51.11064142
130782725,-55.26575817
130782726,-58.27216864
130782727,-53.39990327
130782728,-50.20458924
130782729,-53.71594195
130782730,-56.38532218
130782731,-47.20575845
130782732,-51.32149355
130782733,-54.40825025
130782734,-54.28402216
130782735,-49.87992997
130782736,-52.52751621
130782737,-52.33847435
130782738,-51.02578103
130782739,-52.50809686
130782740,-60.13690696
130782741,-53.96817591
130782742,-52.83817325
130782743,-52.0609439
130782744,-54.8264576
130782745,-55.85414671
130782746,-46.30564621
130782747,-50.40766814
130782748,-50.20741712
130782749,-57.45122613
130782750,-47.38105578
130782751,-54.64557098
130782752,-52.7968447
130782753,-54.91600631
130782754,-53.29540891
130782755,-46.63218264
130782756,-53.01621128
130782757,-54.34960857
130782758,-51.87163837
130782759,-50.71947329
130782760,-55.62635553
130782761,-50.43049599
130782762,-52.42881049
130782763,-48.64221357
130782764,-53.34786172
130782765,-56.35356113
130782766,-56.34661319
130782767,-56.08798666
130782768,-54.16983354
130782769,-48.66000945
130782770,-51.4397862
130782771,-59.09733801
130782772,-52.70170006
130782773,-52.15621001
130782774,-43.87707345
130782775,-52.30728879
130782776,-52.34739176
130782777,-47.11474576
130782778,-49.47716051
130782779,-54.66049575
130782780,-56.26563735
130782781,-49.21375538
130782782,-64.09128444
130782783,-53.33726473
130782784,-52.72404657
130782785,-51.58795809
130782786,-54.1320854
130782787,-44.5494855
130782788,-53.0427692
130782789,-53.95007616
130782790,-50.917125
130782791,-54.145721
130782792,-46.92890847
130782793,-48.66612785
130782794,-53.98004803
130782795,-49.52789045
130782796,-55.34633718
130782797,-52.68457942
130782798,-48.38171195
130782799,-53.95451428
130782800,-53.61794043
130782801,-46.59065907
130782802,-48.00587288
130782803,-54.90172186
130782804,-50.54941188
130782805,-53.67714263
130782806,-56.32617384
130782807,-52.76771483
130782808,-45.89897575
130782809,-53.49512594
130782810,-52.79835071
130782811,-61.37682719
130782812,-57.8219026
130782813,-46.07509324
130782814,-53.13017664
130782815,-49.03495922
130782816,-50.9321308
130782817,-55.99625471
130782818,-49.44950675
130782819,-54.34928932
130782820,-53.97358701
130782821,-53.81191705
130782822,-47.80522697
130782823,-54.77232145
130782824,-54.61574562
130782825,-52.99335995
130782826,-45.78830432
130782827,-52.57946157
130782828,-59.66534838
130782829,-52.8225972
130782830,-47.43639863
130782831,-53.13427553
130782832,-62.38341198
130782833,-52.72894288
130782834,-45.0811
130782835,-46.15122784
130782836,-49.7438607
130782837,-50.89564234
130782838,-53.65368279
130782839,-54.11256571
130782840,-56.1118994
130782841,-59.01771985
130782842,-48.3209694
130782843,-50.16948348
130782844,-54.60502817
130782845,-61.48164712
130782846,-51.55861637
130782847,-51.35966275
130782848,-54.94135456
130782849,-53.7397157
130782850,-52.28356942
130782851,-55.68478465
130782852,-53.39721771
130782853,-51.96660365
130782854,-59.12897356
130782855,-48.87518662
130782856,-48.89087001
130782857,-45.4866
130782858,-55.37160898
130782859,-49.94254238
130782860,-53.40258515
130782861,-52.06621556
130782862,-47.63077515
130782863,-58.26751422
130782864,-53.40647583
130782865,-53.22331002
130782866,-55.39680596
130782867,-53.22518793
130782868,-52.92517434
130782869,-50.79923601
130782870,-52.72225368
130782871,-50.94788274
130782872,-54.27623159
130782873,-56.08009966
130782874,-52.22388359
130782875,-49.9444515
130782876,-51.39146285
130782877,-56.58548339
130782878,-54.72807914
130782879,-54.41093431
130782880,-53.50585237
130782881,-59.3039067
130782882,-52.92046383
130782883,-53.80675263
130782884,-53.25511598
130782885,-55.89982435
130782886,-49.36900429
130782887,-53.32037717
130782888,-53.8063646
130782889,-53.6762913
130782890,-57.70142567
130782891,-52.86090377
130782892,-47.53917756
130782893,-52.00744907
130782894,-50.77326293
130782895,-47.4392527
130782896,-52.82165145
130782897,-53.72207859
130782898,-53.95443001
130782899,-50.72491194
130782900,-55.14075375
130782901,-52.24080221
130782902,-58.55339984
130782903,-57.54932929
130782904,-58.33836376
130782905,-54.41778722
130782906,-53.56873246
130782907,-54.00227243
130782908,-53.26049943
130782909,-54.06402404
130782910,-63.51091495
130782911,-51.65741141
130782912,-52.16268052
130782913,-62.04815102
130782914,-59.69012658
130782915,-55.03934134
130782916,-49.85161951
130782917,-51.40125877
130782918,-54.58355071
130782919,-53.31170823
130782920,-51.25344948
130782921,-48.78571967
130782922,-50.9743701
130782923,-53.14553257
130782924,-54.63178645
130782925,-51.76696177
130782926,-47.85091904
130782927,-56.72550146
130782928,-58.30357288
130782929,-53.41075054
130782930,-59.17312928
130782931,-53.68553166
130782932,-45.8368
130782933,-52.0657211
130782934,-51.16671919
130782935,-47.69937275
130782936,-53.31886078
130782937,-52.73471238
130782938,-52.9296756
130782939,-55.32368348
130782940,-55.74733504
130782941,-49.890449
130782942,-50.71036188
130782943,-45.75496285
130782944,-54.24885241
130782945,-46.05192417
130782946,-47.0340384
130782947,-52.12021583
130782948,-53.83467002
130782949,-53.93965586
130782950,-53.88247238
130782951,-51.76417674
130782952,-50.01612095
130782953,-55.64076358
130782954,-54.88301792
130782955,-46.99494618
130782956,-61.07809884
130782957,-54.70525671
130782958,-54.47064382
130782959,-53.77386845
130782960,-58.98193705
130782961,-47.1441822
130782962,-52.20215519
130782963,-56.80238209
130782964,-53.16223949
130782965,-51.85914154
130782966,-53.97092123
130782967,-51.75917651
130782968,-51.57266927
130782969,-54.06739547
130782970,-55.50674663
130782971,-54.22254171
130782972,-55.86106575
130782973,-42.6883
130782974,-48.97207042
130782975,-54.76063772
130782976,-44.86665769
130782977,-51.73757296
130782978,-53.62377272
130782979,-56.75843071
130782980,-53.01720115
130782981,-51.83392728
130782982,-51.7729196
130782983,-52.74689175
130782984,-47.93898552
130782985,-56.7272474
130782986,-48.67255658
130782987,-53.15937835
130782988,-56.45205214
130782989,-49.51399682
130782990,-53.40005489
130782991,-49.88144714
130782992,-53.18725019
130782993,-52.36920288
130782994,-53.10706358
130782995,-56.53401197
130782996,-54.68353811
130782997,-55.23334507
130782998,-53.75190771
130782999,-50.46941325
130783000,-53.5583094
130783001,-55.69141198
130783002,-53.05371362
130783003,-51.82677034
130783004,-56.33684107
130783005,-54.48472245
130783006,-53.33226776
130783007,-54.9397084
130783008,-52.83016889
130783009,-55.18219237
130783010,-53.00624329
130783011,-54.25568587
130783012,-54.54682066
130783013,-54.13039612
130783014,-45.30918409
130783015,-51.02717135
130783016,-47.93645638
130783017,-55.81531056
130783018,-45.33764842
130783019,-51.04880933
130783020,-51.75554062
130783021,-55.25287973
130783022,-51.55006948
130783023,-52.39350138
130783024,-52.6215197
130783025,-42.37171538
130783026,-52.69394748
130783027,-51.38209769
130783028,-44.3405
130783029,-53.05996541
130783030,-52.65385851
130783031,-51.98911742
130783032,-49.05277923
130783033,-48.45951503
130783034,-54.18530157
130783035,-60.77537233
130783036,-52.56890767
130783037,-53.74745425
130783038,-53.465391
130783039,-65.45139779
130783040,-54.6919216
130783041,-53.82871693
130783042,-45.20640476
130783043,-55.95515827
130783044,-47.57714229
130783045,-52.62888051
130783046,-50.73659933
130783047,-49.14731592
130783048,-51.05100973
130783049,-54.34631489
130783050,-53.59614365
130783051,-54.02639507
130783052,-52.3105806
130783053,-52.86154094
130783054,-52.72845635
130783055,-53.58803797
130783056,-44.86629076
130783057,-50.41403735
130783058,-55.29207809
130783059,-54.45372544
130783060,-55.03955254
130783061,-52.17890019
130783062,-51.54824488
130783063,-53.25430578
130783064,-46.45037699
130783065,-49.51509202
130783066,-57.22844074
130783067,-44.91309578
130783068,-46.99906628
130783069,-54.43995775
130783070,-59.25845907
130783071,-51.56302185
130783072,-60.69226752
130783073,-47.17558831
130783074,-53.58446414
130783075,-55.32157422
130783076,-55.27538252
130783077,-52.81665202
130783078,-53.4003175
130783079,-47.26085861
130783080,-59.61553257
130783081,-59.4189937
130783082,-52.83196258
130783083,-58.2613528
130783084,-53.88522183
130783085,-57.28539008
130783086,-60.54243129
130783087,-52.70228948
130783088,-52.61424204
130783089,-52.88935353
130783090,-55.62148282
130783091,-54.26592281
130783092,-54.57392157
130783093,-56.74366154
130783094,-50.23695527
130783095,-55.1313372
130783096,-54.28416603
130783097,-47.56245596
130783098,-56.4984483
130783099,-51.41132819
130783100,-54.17155107
130783101,-54.48637174
130783102,-53.94527197
130783103,-58.44924463
130783104,-54.81773833
130783105,-48.95044888
130783106,-54.82685856
130783107,-51.3371288
130783108,-58.0933654
130783109,-54.553564
130783110,-49.03661818
130783111,-49.85408526
130783112,-45.1056
130783113,-53.37241533
130783114,-55.59332138
130783115,-54.90791112
130783116,-50.44955866
130783117,-47.98186198
130783118,-54.64141569
130783119,-54.04624556
130783120,-48.27839144
130783121,-52.26965788
130783122,-49.6349914
130783123,-49.4063158
130783124,-55.71856849
130783125,-52.20792517
130783126,-46.06397703
130783127,-55.1128638
130783128,-58.80850087
130783129,-59.61459981
130783130,-52.97885996
130783131,-55.8726096
130783132,-53.36792883
130783133,-52.52754133
130783134,-54.32332121
130783135,-54.88960287
130783136,-57.02726044
130783137,-58.4233521
130783138,-48.90443818
130783139,-54.70659455
130783140,-54.50365584
130783141,-52.40366869
130783142,-53.9424781
130783143,-52.24905263
130783144,-51.44239462
130783145,-53.72692699
130783146,-46.09926832
130783147,-53.96311624
130783148,-52.50331189
130783149,-53.3297168
130783150,-51.4927089
130783151,-54.53749772
130783152,-60.37489192
130783153,-52.8968541
130783154,-48.53945642
130783155,-44.3884181
130783156,-56.2826199
130783157,-45.97932957
130783158,-51.97346132
130783159,-55.80384822
130783160,-52.9294332
130783161,-52.77689222
130783162,-50.18342277
130783163,-47.89838843
130783164,-59.58720959
130783165,-44.55609657
130783166,-50.02968142
130783167,-53.24040922
130783168,-54.32102914
130783169,-52.10357876
130783170,-53.07578706
130783171,-49.81763251
130783172,-60.01885665
130783173,-45.94634713
130783174,-54.05890608
130783175,-55.77504906
130783176,-53.450292
130783177,-52.8761569
130783178,-53.56303684
130783179,-44.24243487
130783180,-51.56656387
130783181,-54.55582624
130783182,-47.89549389
130783183,-55.49625988
130783184,-55.56358624
130783185,-54.1616255
130783186,-54.70181521
130783187,-55.0817635
130783188,-51.79891084
130783189,-53.64304351
130783190,-54.64548546
130783191,-55.15999961
130783192,-54.66824372
130783193,-53.03658741
130783194,-56.09165266
130783195,-52.67093472
130783196,-48.05034213
130783197,-55.32141489
130783198,-62.09524974
130783199,-54.14643955
130783200,-45.21680531
130783201,-54.15540441
130783202,-47.35264145
130783203,-55.34803052
130783204,-54.01222231
130783205,-53.28064457
130783206,-55.84810024
130783207,-57.52172519
130783208,-54.83138956
130783209,-59.98432101
130783210,-48.43628302
130783211,-59.81254586
130783212,-54.2174524
130783213,-52.78305885
130783214,-45.47714963
130783215,-51.11830009
130783216,-53.45681469
130783217,-56.39022543
130783218,-55.44714756
130783219,-54.90245275
130783220,-53.33328722
130783221,-53.40992512
130783222,-53.98168197
130783223,-51.8188916
130783224,-52.27204088
130783225,-53.51806206
130783226,-52.06231506
130783227,-52.64998836
130783228,-54.76462081
130783229,-54.03402955
130783230,-53.01843379
130783231,-56.43638996
130783232,-53.63697356
130783233,-52.70928579
130783234,-52.29966453
130783235,-57.7263841
130783236,-53.15299519
130783237,-51.94700731
130783238,-53.05684531
130783239,-52.90361034
130783240,-55.25952127
130783241,-58.04268313
130783242,-54.28626479
130783243,-50.18358408
130783244,-51.79817191
130783245,-56.54798648
130783246,-53.87865431
130783247,-56.71155566
130783248,-54.72524107
130783249,-52.92552052
130783250,-59.0610378
130783251,-52.92927734
130783252,-56.63409269
130783253,-52.55121666
130783254,-56.71413179
130783255,-50.26647859
130783256,-51.88520781
130783257,-49.71005873
130783258,-50.18299065
130783259,-52.33427422
130783260,-53.32330377
130783261,-53.30201815
130783262,-52.05805588
130783263,-63.35471682
130783264,-53.66462421
130783265,-42.1278
130783266,-52.82699701
130783267,-54.31981343
130783268,-54.13657289
130783269,-55.15907281
130783270,-52.77866749
130783271,-56.90314708
130783272,-54.71427852
130783273,-51.33623288
130783274,-51.17567885
130783275,-63.83730305
130783276,-50.29435158
130783277,-60.99399315
130783278,-54.34888129
130783279,-53.35151371
130783280,-54.05919352
130783281,-56.24649405
130783282,-55.29860521
130783283,-58.94508895
130783284,-45.29794111
130783285,-48.00348956
130783286,-54.36866982
130783287,-52.36324634
130783288,-52.26539928
130783289,-54.66345122
130783290,-55.46110582
130783291,-51.42500074
130783292,-54.58501879
130783293,-52.16737044
130783294,-53.70195182
130783295,-51.73271358
130783296,-57.74311388
130783297,-55.75379642
130783298,-52.99776144
130783299,-54.3036676
130783300,-54.93945088
130783301,-57.30169765
130783302,-51.41257704
130783303,-46.56022386
130783304,-50.16522115
130783305,-54.88457561
130783306,-52.55630819
130783307,-48.09841554
130783308,-52.62042924
130783309,-55.23734574
130783310,-53.74134366
130783311,-47.63440067
130783312,-52.96259046
130783313,-49.48424099
130783314,-54.16789662
130783315,-54.00424464
130783316,-50.5983678
130783317,-51.65899679
130783318,-56.95845866
130783319,-55.81322929
130783320,-52.19863448
130783321,-52.54615706
130783322,-54.23193091
130783323,-55.76932863
130783324,-54.8440139
130783325,-53.47295354
130783326,-54.79061467
130783327,-51.02499918
130783328,-53.27655969
130783329,-49.91679271
130783330,-53.00709959
130783331,-57.6530073
130783332,-50.53257179
130783333,-56.05280543
130783334,-53.15618536
130783335,-55.99813292
130783336,-55.46464556
130783337,-53.18800172
130783338,-55.22570374
130783339,-49.7377287
130783340,-51.63376095
130783341,-52.43712611
130783342,-54.09578989
130783343,-61.55375976
130783344,-51.05847067
130783345,-51.14331447
130783346,-54.78021965
130783347,-54.42786665
130783348,-57.8965753
130783349,-53.40854681
130783350,-57.2396722
130783351,-53.7133687
130783352,-52.42172166
130783353,-54.55707805
130783354,-46.48973694
130783355,-59.73895888
130783356,-49.02587892
130783357,-56.32580747
130783358,-55.42381419
130783359,-49.00603509
130783360,-50.02355832
130783361,-48.88592176
130783362,-51.68559672
130783363,-50.875522
130783364,-47.8199236
130783365,-48.06015645
130783366,-47.42003514
130783367,-43.471
130783368,-55.01969025
130783369,-48.86223456
130783370,-54.37015253
130783371,-51.62649526
130783372,-54.26045591
130783373,-58.27450564
130783374,-47.46222463
130783375,-50.49094112
130783376,-48.45181651
130783377,-54.71562893
130783378,-44.89168384
130783379,-47.94763415
130783380,-53.96364042
130783381,-56.14617269
130783382,-53.09474095
130783383,-51.94694424
130783384,-49.43922476
130783385,-62.06441477
130783386,-53.67158599
130783387,-54.99369013
130783388,-50.28276764
130783389,-53.90419401
130783390,-50.30704719
130783391,-55.63179572
130783392,-58.39472662
130783393,-55.17358228
130783394,-49.85660124
130783395,-50.51900889
130783396,-55.10908283
130783397,-51.26354642
130783398,-53.10772846
130783399,-54.47098729
130783400,-45.7866
130783401,-53.62969647
130783402,-55.39705839
130783403,-54.99828835
130783404,-50.68592613
130783405,-51.89906071
130783406,-50.04116673
130783407,-54.1734489
130783408,-55.69170165
130783409,-53.75932261
130783410,-55.79769935
130783411,-55.08955648
130783412,-54.11678347
130783413,-53.84481721
130783414,-54.2058182
130783415,-54.32894268
130783416,-60.51344511
130783417,-46.50426395
130783418,-47.53683514
130783419,-55.0468699
130783420,-52.12120488
130783421,-54.74511516
130783422,-46.67903943
130783423,-48.83317594
130783424,-53.55910902
130783425,-55.56194504
130783426,-49.76453038
130783427,-49.25918309
130783428,-49.73121858
130783429,-54.03365669
130783430,-51.53541039
130783431,-52.65132978
130783432,-51.74581512
130783433,-53.11479015
130783434,-53.87504973
130783435,-57.67989468
130783436,-56.25915251
130783437,-54.58304691
130783438,-54.76844731
130783439,-54.6734249
130783440,-54.15724845
130783441,-51.19072869
130783442,-59.01054448
130783443,-57.23268954
130783444,-53.86830973
130783445,-45.2733
130783446,-52.92587451
130783447,-53.9517327
130783448,-53.61109862
130783449,-56.24725682
130783450,-48.31471004
130783451,-52.79856296
130783452,-49.40089898
130783453,-53.0614426
130783454,-55.00661921
130783455,-54.97219936
130783456,-56.36684454
130783457,-53.66531995
130783458,-56.85950925
130783459,-50.90515185
130783460,-54.49851322
130783461,-52.89990114
130783462,-48.24277228
130783463,-51.10342693
130783464,-50.97821111
130783465,-54.67542077
130783466,-56.46741021
130783467,-48.33239037
130783468,-45.77359461
130783469,-49.4076014
130783470,-55.46532671
130783471,-52.96010114
130783472,-45.79656204
130783473,-52.10736885
130783474,-54.02407989
130783475,-52.62106075
130783476,-55.68811911
130783477,-54.93389887
130783478,-52.89852421
130783479,-51.03112653
130783480,-52.23203984
130783481,-50.98234035
130783482,-48.85376092
130783483,-48.35341256
130783484,-54.09179814
130783485,-57.24470177
130783486,-52.17907332
130783487,-51.66000409
130783488,-57.86971193
130783489,-54.64924108
130783490,-47.95696623
130783491,-49.80498377
130783492,-53.77221067
130783493,-54.59928668
130783494,-54.1184698
130783495,-49.43874841
130783496,-54.3632011
130783497,-54.10594081
130783498,-57.09633482
130783499,-53.31453951
130783500,-55.87356349
130783501,-50.84899207
130783502,-56.65574617
130783503,-53.58431966
130783504,-49.213813
130783505,-59.38774881
130783506,-54.47093969
130783507,-55.29756637
130783508,-57.49617747
130783509,-53.10152527
130783510,-56.30636298
130783511,-45.1319
130783512,-55.71259642
130783513,-53.09953981
130783514,-54.68482063
130783515,-53.77303157
130783516,-56.90350926
130783517,-51.01655317
130783518,-43.649
130783519,-50.26770868
130783520,-42.04523842
130783521,-57.31875292
130783522,-51.78537672
130783523,-50.96458243
130783524,-54.73013868
130783525,-47.53237951
130783526,-52.08636578
130783527,-50.96375611
130783528,-54.72660427
130783529,-54.34623052
130783530,-50.53101512
130783531,-56.00261136
130783532,-52.83500634
130783533,-50.30772099
130783534,-47.87115917
130783535,-52.6591597
130783536,-47.29805074
130783537,-54.90474778
130783538,-56.92965259
130783539,-44.65703702
130783540,-53.28250364
130783541,-53.64008476
130783542,-50.85268772
130783543,-53.785629
130783544,-50.92165184
130783545,-54.27597218
130783546,-50.7661849
130783547,-50.61617229
130783548,-45.34375608
130783549,-45.34395833
130783550,-47.0367313
130783551,-54.62404853
130783552,-60.13847364
130783553,-52.39270887
130783554,-51.985275
130783555,-51.79344287
130783556,-53.79288106
130783557,-55.05771698
130783558,-52.89078182
130783559,-52.12609883
130783560,-53.2158605
130783561,-53.63464337
130783562,-53.20758993
130783563,-49.28615953
130783564,-52.57539025
130783565,-54.71074942
130783566,-48.62886658
130783567,-53.25313512
130783568,-57.14277301
130783569,-47.74681833
130783570,-53.23175626
130783571,-52.88703726
130783572,-51.50454976
130783573,-48.88460292
130783574,-50.08542682
130783575,-55.06422423
130783576,-61.0767737
130783577,-52.45516048
130783578,-52.94297345
130783579,-56.47675946
130783580,-52.82230933
130783581,-53.64561122
130783582,-50.51236233
130783583,-46.25893786
130783584,-47.45180878
130783585,-51.26705975
130783586,-47.25706158
130783587,-49.81070595
130783588,-52.90733906
130783589,-51.90363592
130783590,-54.4239197
130783591,-45.50356977
130783592,-45.15966763
130783593,-53.91894611
130783594,-53.58917305
130783595,-52.48181212
130783596,-54.07189003
130783597,-54.17366682
130783598,-53.48416088
130783599,-54.7020643
130783600,-47.73472225
130783601,-54.20108611
130783602,-50.09207052
130783603,-54.39407315
130783604,-51.76092267
130783605,-53.40206511
130783606,-53.57119229
130783607,-52.9604011
130783608,-55.10321708
130783609,-57.67150711
130783610,-51.48163909
130783611,-60.44763548
130783612,-59.30817893
130783613,-54.15132344
